Price,Area,Location,No_of_Bedrooms
7100000,1877,Talaghattapura,3
6200000,1973,Talaghattapura,3
13300000,2016,Talaghattapura,3
11000000,1922,Talaghattapura,3
8400000,2078,Talaghattapura,3
6188000,1561,Talaghattapura,2
8120000,1362,Talaghattapura,2
8484000,1314,Talaghattapura,2
30900000,1306,Talaghattapura,2
41100000,1706,Talaghattapura,3
5112000,1180,Talaghattapura,2
10800000,1420,Talaghattapura,3
5856000,1625,Talaghattapura,3
5112000,1630,Talaghattapura,3
10800000,1220,Talaghattapura,2
7247000,1065,Talaghattapura,2
4467000,1220,Talaghattapura,2
8120000,1065,Talaghattapura,2
3500000,1040,Talaghattapura,2
8200000,1004,Talaghattapura,2
5600000,1306,Talaghattapura,2
3900000,1706,Talaghattapura,3
24300000,1703,Talaghattapura,3
8256000,1328,Talaghattapura,2
33900000,1585,Talaghattapura,3
8460000,1592,Talaghattapura,3
40500000,1290,Talaghattapura,2
28400000,1322,Talaghattapura,2
2899000,1160,Talaghattapura,2
9200000,1452,Talaghattapura,3
30900000,1306,Talaghattapura,2
41100000,1706,Talaghattapura,3
8043000,1440,Talaghattapura,3
6845999,1188,Talaghattapura,2
9173000,1100,Talaghattapura,2
8411000,1610,Talaghattapura,3
7797000,1150,Talaghattapura,2
10100000,1190,Talaghattapura,2
8043000,1440,Talaghattapura,3
6845999,1188,Talaghattapura,2
9173000,1100,Talaghattapura,2
8411000,1610,Talaghattapura,3
8104000,1150,Talaghattapura,2
9471000,1190,Talaghattapura,2
10800000,1703,Talaghattapura,3
8306999,1328,Talaghattapura,2
8294000,1585,Talaghattapura,3
20200000,1592,Talaghattapura,3
9326000,1290,Talaghattapura,2
40000000,1322,Talaghattapura,2
6290000,1695,Talaghattapura,3
10400000,1298,Talaghattapura,2
8400000,1296,Talaghattapura,2
2500000,1110,Talaghattapura,2
9790000,1703,Talaghattapura,3
8460000,1328,Talaghattapura,2
25000000,1585,Talaghattapura,3
28200000,1592,Talaghattapura,3
25299999,1290,Talaghattapura,2
43300000,1322,Talaghattapura,2
18600000,1695,Talaghattapura,3
23400000,1298,Talaghattapura,2
3180000,975,TC Palya Road,2
12500000,1372,TC Palya Road,2
3180000,1172,Telecom Layout Thanisandra,3
5263000,1172,Telecom Layout Thanisandra,3
5187000,710,Telecom Layout Thanisandra,2
13000000,759,Telecom Layout Thanisandra,2
3950000,731,Telecom Layout Thanisandra,2
4864000,759,Telecom Layout Thanisandra,2
3100000,1172,Telecom Layout Thanisandra,3
4133000,783,Telecom Layout Thanisandra,2
20000000,2502,Thanisandra,4
20000000,2502,Thanisandra,4
20000000,2502,Thanisandra,4
6487000,1272,Thanisandra,2
20400000,2360,Thanisandra,3
17600000,2307,Thanisandra,3
9500000,1380,Thanisandra,3
6800000,985,Thanisandra,2
5339000,1047,Thanisandra,2
5253000,1030,Thanisandra,2
8088000,1586,Thanisandra,3
7073000,1387,Thanisandra,3
6395000,1254,Thanisandra,2
7272000,1426,Thanisandra,3
7109000,1394,Thanisandra,3
7293000,1430,Thanisandra,3
7655000,1501,Thanisandra,3
6808000,1335,Thanisandra,3
17600000,2360,Thanisandra,3
7200000,2307,Thanisandra,3
7150000,2508,Thanisandra,4
115000000,2440,Thanisandra,3
4600000,1071,Thanisandra,2
15000000,1430,Thanisandra,3
4500000,1330,Thanisandra,3
9400000,1150,Thanisandra,2
8597000,1200,Thanisandra,2
3500000,3873,Thanisandra,4
30400000,1795,Thanisandra,3
9800000,2444,Thanisandra,3
6528000,2050,Thanisandra,3
6150000,2695,Thanisandra,4
4054000,6300,Thanisandra,4
8484000,2502,Thanisandra,4
3859000,2502,Thanisandra,4
11900000,2204,Thanisandra,4
7000000,1080,Thanisandra Main Road,2
3261999,1172,Thanisandra Main Road,3
2900000,703,Thanisandra Main Road,2
2900000,1172,Thanisandra Main Road,3
6000000,759,Thanisandra Main Road,2
4057000,732,Thanisandra Main Road,2
6500000,797,Thanisandra Main Road,2
3100000,1215,Thanisandra Main Road,2
2288000,1172,Thanisandra Main Road,3
8820000,783,Thanisandra Main Road,2
4000000,732,Thanisandra Main Road,2
3725000,728,Thanisandra Main Road,2
3335000,1179,Thanisandra Main Road,2
2851000,728,Thanisandra Main Road,2
2854000,703,Thanisandra Main Road,2
5200000,1733,Thanisandra Main Road,3
3045000,732,Thanisandra Main Road,2
6959999,1250,Ullal Uppanagar,2
6950000,7000,Ulsoor,4
26500000,3500,Ulsoor,4
3946000,7000,Ulsoor,4
6800000,1570,Ulsoor,3
2975000,904,Ulsoor,2
6900000,3400,Ulsoor,4
5267000,1505,Uttarahalli,3
3507000,1002,Uttarahalli,2
4816000,1376,Uttarahalli,3
4312000,1232,Uttarahalli,2
5295000,1513,Uttarahalli,3
3696000,1056,Uttarahalli,2
4140000,1183,Uttarahalli,2
3832000,1095,Uttarahalli,2
3377000,965,Uttarahalli,2
4560000,1303,Uttarahalli,3
5015000,1433,Uttarahalli,3
3769000,1077,Uttarahalli,2
3447000,985,Uttarahalli,2
4956000,1416,Uttarahalli,3
5323000,1521,Uttarahalli,3
3954999,1130,Uttarahalli,2
3419000,977,Uttarahalli,2
5351000,1529,Uttarahalli,3
4434000,1267,Uttarahalli,3
11000000,1690,Uttarahalli,3
22799999,2243,Uttarahalli,3
21200000,2051,Uttarahalli,3
50000000,4689,Uttarahalli,4
22799999,2243,Uttarahalli,3
21200000,2051,Uttarahalli,3
22500000,2220,Uttarahalli,3
24000000,2243,Uttarahalli,3
24000000,4686,Uttarahalli,4
16100000,2235,Uttarahalli,3
50199999,4686,Uttarahalli,4
40000000,2353,Uttarahalli,3
4600000,1350,Uttarahalli,3
4750000,4690,Uttarahalli,4
8400000,1500,Uttarahalli,3
3100000,1500,Uttarahalli,3
3565000,1450,Uttarahalli,3
3100000,1510,Uttarahalli,3
8600000,1400,Uttarahalli,3
3293000,1045,Uttarahalli,2
6412000,2235,Uttarahalli,3
4905000,2243,Uttarahalli,3
2975000,2235,Uttarahalli,3
4800000,2243,Uttarahalli,3
7840000,1400,Uttarahalli,3
8120000,1450,Uttarahalli,3
8400000,1500,Uttarahalli,3
8400000,1500,Uttarahalli,3
8400000,1500,Uttarahalli,3
10800000,2353,Uttarahalli,3
20400000,2353,Uttarahalli,3
12000000,1050,Uttarahalli,2
8672000,2235,Uttarahalli,3
22200000,2243,Uttarahalli,3
22599999,2235,Uttarahalli,3
12800000,2243,Uttarahalli,3
6015000,2353,Uttarahalli,3
22799999,1045,Uttarahalli,2
13200000,2353,Uttarahalli,3
13200000,2353,Uttarahalli,3
10900000,1100,Uttarahalli,2
5600000,1340,Uttarahalli Hobli,3
6850000,1305,Uttarahalli Hobli,2
7200000,1395,Uttarahalli Hobli,1
4700000,1352,Uttarahalli Hobli,3
4700000,1352,Uttarahalli Hobli,3
7678000,1002,Uttarahalli Hobli,2
7250000,1000,Uttarahalli Hobli,2
12200000,1300,Uttarahalli Hobli,3
3650000,1300,Uttarahalli Hobli,3
21000000,1025,Uttarahalli Hobli,2
4500000,1339,Uttarahalli Hobli,2
8120000,1500,Uttarahalli Main Road,3
7840000,1500,Uttarahalli Main Road,3
8400000,1450,Uttarahalli Main Road,3
7840000,1400,Uttarahalli Main Road,3
8400000,1500,Uttarahalli Main Road,3
8400000,1400,Uttarahalli Main Road,3
8120000,1500,Uttarahalli Main Road,3
7840000,1500,Uttarahalli Main Road,3
8400000,1450,Uttarahalli Main Road,3
8400000,1400,Uttarahalli Main Road,3
7498999,1500,Uttarahalli Main Road,3
12000000,1105,Uttarahalli Main Road,2
6015000,1360,Uttarahalli Main Road,3
4054000,850,Uttarahalli Main Road,2
3045000,1400,Uttarahalli Main Road,3
44900000,1500,Uttarahalli Main Road,3
4237000,1105,Uttarahalli Main Road,2
3261999,1500,Uttarahalli Main Road,3
4058000,1450,Uttarahalli Main Road,3
8400000,1500,Uttarahalli Main Road,3
6188000,1450,Uttarahalli Main Road,3
8400000,1400,Uttarahalli Main Road,3
8120000,1500,Uttarahalli Main Road,3
7840000,1500,Uttarahalli Main Road,3
8400000,1400,Uttarahalli Main Road,3
8120000,1105,Uttarahalli Main Road,2
8400000,1500,Uttarahalli Main Road,3
8400000,1450,Uttarahalli Main Road,3
8120000,1400,Uttarahalli Main Road,3
8400000,1500,Uttarahalli Main Road,3
7840000,1450,Uttarahalli Main Road,3
8400000,1500,Uttarahalli Main Road,3
8400000,1500,Uttarahalli Main Road,3
6188000,1450,Uttarahalli Main Road,3
8400000,1500,Uttarahalli Main Road,3
8400000,1400,Uttarahalli Main Road,3
8120000,1500,Uttarahalli Main Road,3
7840000,1500,Uttarahalli Main Road,3
6188000,1105,Uttarahalli Main Road,2
8400000,1500,Uttarahalli Main Road,3
8120000,1500,Uttarahalli Main Road,3
7840000,1450,Uttarahalli Main Road,3
8400000,1400,Uttarahalli Main Road,3
8400000,1105,Uttarahalli Main Road,2
7840000,1500,Uttarahalli Main Road,3
8400000,1450,Uttarahalli Main Road,3
8400000,1400,Uttarahalli Main Road,3
7840000,1500,Uttarahalli Main Road,3
7840000,1500,Uttarahalli Main Road,3
8400000,1500,Uttarahalli Main Road,3
7840000,1500,Uttarahalli Main Road,3
8400000,1500,Uttarahalli Main Road,3
3200000,1400,Uttarahalli Main Road,3
8081999,1400,Uttarahalli Main Road,3
13500000,1400,Uttarahalli Main Road,3
8400000,1500,Uttarahalli Main Road,3
7208000,1105,Uttarahalli Main Road,2
2900000,1400,Uttarahalli Main Road,3
4000000,1500,Uttarahalli Main Road,3
3100000,1105,Uttarahalli Main Road,2
3859000,1450,Uttarahalli Main Road,3
6188000,1500,Uttarahalli Main Road,3
6917000,1105,Uttarahalli Main Road,2
6188000,1105,Uttarahalli Road,2
5472000,1105,Uttarahalli Road,2
8200000,1450,Uttarahalli Road,3
12700000,1500,Uttarahalli Road,3
4928000,1120,Varthur,2
4580000,1145,Varthur,2
8954000,1216,Varthur,2
8954000,1216,Varthur,2
8954000,1216,Varthur,2
8954000,1216,Varthur,2
8800000,1195,Varthur,2
15400000,2321,Varthur,3
11000000,1655,Varthur,3
9300000,1515,Varthur,3
4928000,1120,Varthur,2
4831000,1098,Varthur,2
7900000,1205,Varthur,2
6570000,1007,Varthur,2
4611000,1048,Varthur,2
6221000,1428,Varthur,3
5480000,1370,Varthur,3
4556000,1139,Varthur,2
4616000,1154,Varthur,2
4896000,1224,Varthur,2
4656000,1164,Varthur,2
4995000,1100,Varthur,2
4995000,1100,Varthur,2
4294000,976,Varthur,2
15000000,2134,Varthur,3
6533000,1110,Varthur,2
7467000,1345,Varthur,2
11000000,1655,Varthur,3
11000000,1655,Varthur,3
8434000,1535,Varthur,3
8509000,1485,Varthur,3
17100000,2321,Varthur,3
9100000,1216,Varthur,2
20000000,2830,Varthur,4
6133000,1410,Varthur,3
6416000,1475,Varthur,3
6133000,1410,Varthur,3
4306000,990,Varthur,2
6416000,1475,Varthur,3
4872000,1120,Varthur,2
4306000,990,Varthur,2
5002000,1150,Varthur,2
4872000,1120,Varthur,2
5002000,1150,Varthur,2
7351000,1690,Varthur,3
7351000,1690,Varthur,3
4611000,1060,Varthur,2
4611000,1060,Varthur,2
6938000,1595,Varthur,3
6938000,1595,Varthur,3
8800000,1195,Varthur,2
15400000,2321,Varthur,3
8800000,1195,Varthur,2
15400000,2321,Varthur,3
11000000,1655,Varthur,3
5400000,960,Varthur,2
8800000,1195,Varthur,2
15400000,2321,Varthur,3
11000000,1655,Varthur,3
6884999,1215,Varthur,2
5970000,1675,Varthur,3
5964000,1205,Varthur,2
5970000,1675,Varthur,3
6187000,1205,Varthur,2
6780000,1250,Varthur,2
8070000,1375,Varthur,2
8954000,1665,Varthur,3
8800000,1216,Varthur,2
15400000,1195,Varthur,2
11000000,2321,Varthur,3
7595999,1655,Varthur,3
7281000,1310,Varthur,2
7995999,1251,Varthur,2
10100000,1385,Varthur,3
10800000,1260,Varthur,2
9446000,651,Varthur,1
8306999,1595,Varthur,3
4883000,1565,Varthur,3
11500000,1330,Varthur,2
8800000,1216,Varthur,2
15400000,1195,Varthur,2
11000000,2321,Varthur,3
6998000,1655,Varthur,3
8800000,1216,Varthur,2
15400000,1195,Varthur,2
11000000,2321,Varthur,3
9100000,1655,Varthur,3
7281000,1310,Varthur,2
7995999,1251,Varthur,2
7329000,1385,Varthur,3
4076000,1260,Varthur,2
9118000,651,Varthur,1
8958000,1595,Varthur,3
7703000,1565,Varthur,3
8005000,1330,Varthur,2
5404000,1135,Varthur,2
5507000,1165,Varthur,2
6916000,1190,Varthur,2
5549000,1530,Varthur,3
11500000,1200,Varthur,2
5950000,1010,Varthur,2
15400000,1195,Varthur,2
11000000,2321,Varthur,3
8954000,1655,Varthur,3
8954000,1216,Varthur,2
8800000,1216,Varthur,2
15400000,1195,Varthur,2
11000000,2321,Varthur,3
14000000,1655,Varthur,3
8940000,1007,Varthur,2
4000000,2280,Varthur,4
18500000,1697,Varthur,4
6150000,1655,Varthur,3
80000000,1655,Varthur,3
4277000,1216,Varthur,2
41300000,1216,Varthur,2
9550000,1346,Varthur,2
9400000,1216,Varthur,2
8100000,1216,Varthur,2
8250000,1216,Varthur,2
7800000,1346,Varthur,2
8100000,1346,Varthur,2
12000000,1346,Varthur,2
11900000,1216,Varthur,2
10500000,1216,Varthur,2
15900000,1216,Varthur,2
3425000,1216,Varthur,2
7000000,1655,Varthur,3
6500000,1655,Varthur,3
22799999,1655,Varthur,3
8500000,1346,Varthur,2
9250000,3117,Varthur,3
7000000,1216,Varthur,2
7400000,1216,Varthur,2
6250000,1346,Varthur,2
9300000,1346,Varthur,2
6150000,1346,Varthur,2
6150000,1216,Varthur,2
9450000,1216,Varthur,2
9300000,1216,Varthur,2
8400000,1216,Varthur,2
9200000,1216,Varthur,2
5914000,1346,Varthur,2
4500000,1346,Varthur,2
5586000,1346,Varthur,2
6000000,1216,Varthur,2
6200000,1346,Varthur,2
6580000,1655,Varthur,3
23000000,1216,Varthur,2
3482000,1655,Varthur,3
2288000,1216,Varthur,2
5223000,1000,Varthur,2
8137000,1050,Varthur,2
5424000,1173,Varthur,2
7925000,1254,Varthur,2
5181000,1489,Varthur,3
5177000,1224,Varthur,2
5173000,1166,Varthur,2
5445000,1697,Varthur,3
5064000,1209,Varthur,2
5378000,1806,Varthur,3
3329999,1151,Varthur,2
3100000,1150,Varthur,2
2745000,1149,Varthur,2
2899000,1214,Varthur,2
11000000,1123,Varthur,2
11000000,1198,Varthur,2
2585000,1150,Varthur,2
6000000,1580,Vasanth Nagar,3
15000000,1550,Vasanth Nagar,2
5325000,1200,Vasanth Nagar,1
10500000,1550,Vasanth Nagar,2
11500000,1200,Vasanth Nagar,1
7400000,1300,Vasanth Nagar,2
3045000,1400,Vasanthapura Main Road,3
6100000,1350,Vidyaranyapura,2
5550000,1250,Vidyaranyapura,2
4500000,1012,Vidyaranyapura,2
7800000,1650,Vidyaranyapura,3
6800000,1500,Vidyaranyapura,3
5550000,1250,Vidyaranyapura,2
4500000,1012,Vidyaranyapura,2
4100000,1212,Vijaya Bank Layout,2
9350000,868,Volagerekallahalli,2
6500000,930,Wheeler Road Extension,2
5004000,996,Wheeler Road Extension,2
4237000,3750,White Field,4
7533000,2750,White Field,3
23500000,3613,Whitefield,4
23600000,3628,Whitefield,4
9200000,3613,Whitefield,4
8500000,3628,Whitefield,4
9881000,3949,Whitefield,4
8000000,1085,Whitefield,2
5179000,1600,Whitefield,3
7780000,1085,Whitefield,2
5401000,1777,Whitefield,3
10600000,3600,Whitefield,4
8405000,1405,Whitefield Hope Farm Junction,3
6367000,1415,Whitefield Hope Farm Junction,3
8405000,1405,Whitefield Hope Farm Junction,3
6367000,1415,Whitefield Hope Farm Junction,3
12400000,1705,Whitefield Hope Farm Junction,3
8405000,1405,Whitefield Hope Farm Junction,3
6367000,1415,Whitefield Hope Farm Junction,3
12400000,1705,Whitefield Hope Farm Junction,3
6520000,1304,Whitefield Hope Farm Junction,3
5559000,1635,Whitefield Hope Farm Junction,3
9141000,1540,Whitefield Hope Farm Junction,3
9522000,1610,Whitefield Hope Farm Junction,3
10000000,1715,Whitefield Hope Farm Junction,3
7211000,1195,Whitefield Hope Farm Junction,2
8514000,1425,Whitefield Hope Farm Junction,3
10300000,1760,Whitefield Hope Farm Junction,3
7783000,1300,Whitefield Hope Farm Junction,2
7429000,1235,Whitefield Hope Farm Junction,2
7809999,1305,Whitefield Hope Farm Junction,2
6681999,1485,Whitefield Hope Farm Junction,3
6525000,1450,Whitefield Hope Farm Junction,3
6997000,1555,Whitefield Hope Farm Junction,3
6097000,1355,Whitefield Hope Farm Junction,3
6120000,1360,Whitefield Hope Farm Junction,3
6142000,1365,Whitefield Hope Farm Junction,3
6727000,1495,Whitefield Hope Farm Junction,3
6277000,1395,Whitefield Hope Farm Junction,3
6750000,1500,Whitefield Hope Farm Junction,3
6456999,1435,Whitefield Hope Farm Junction,3
14400000,2000,Whitefield Hope Farm Junction,3
13700000,1900,Whitefield Hope Farm Junction,3
11399999,1560,Whitefield Hope Farm Junction,3
7125000,1425,Whitefield Hope Farm Junction,3
10600000,1596,Whitefield Hope Farm Junction,3
10600000,1574,Whitefield Hope Farm Junction,3
8200000,1173,Whitefield Hope Farm Junction,2
4590000,1080,Whitefield Hope Farm Junction,2
4738000,1115,Whitefield Hope Farm Junction,2
4653000,1095,Whitefield Hope Farm Junction,2
4781000,1125,Whitefield Hope Farm Junction,2
4505000,1060,Whitefield Hope Farm Junction,2
4632000,1090,Whitefield Hope Farm Junction,2
5100000,1200,Whitefield Hope Farm Junction,2
16200000,1970,Whitefield Hope Farm Junction,3
23200000,2860,Whitefield Hope Farm Junction,4
15000000,1815,Whitefield Hope Farm Junction,3
4505000,1325,Whitefield Hope Farm Junction,2
5032000,1480,Whitefield Hope Farm Junction,3
3927000,1155,Whitefield Hope Farm Junction,2
4369000,1285,Whitefield Hope Farm Junction,2
5151000,1515,Whitefield Hope Farm Junction,3
4352000,1280,Whitefield Hope Farm Junction,2
4386000,1290,Whitefield Hope Farm Junction,2
4046000,1190,Whitefield Hope Farm Junction,2
4369000,1285,Whitefield Hope Farm Junction,2
4751000,1145,Whitefield Hope Farm Junction,2
4565000,1100,Whitefield Hope Farm Junction,2
5933000,1745,Whitefield Hope Farm Junction,3
5644000,1660,Whitefield Hope Farm Junction,3
11600000,1835,Whitefield Hope Farm Junction,3
11700000,1850,Whitefield Hope Farm Junction,3
11700000,1860,Whitefield Hope Farm Junction,3
11200000,1765,Whitefield Hope Farm Junction,3
11500000,1830,Whitefield Hope Farm Junction,3
11000000,1730,Whitefield Hope Farm Junction,3
4671000,2494,Whitefield Hope Farm Junction,4
18000000,1775,Whitefield Hope Farm Junction,3
12200000,2591,Whitefield Hope Farm Junction,4
11700000,1730,Whitefield Hope Farm Junction,3
28600000,3729,Whitefield Hope Farm Junction,4
44700000,3660,Whitefield Hope Farm Junction,4
3611000,5366,Whitefield Hope Farm Junction,5
8699000,1730,Whitefield Hope Farm Junction,3
11700000,1835,Whitefield Hope Farm Junction,3
11700000,1850,Whitefield Hope Farm Junction,3
11200000,1860,Whitefield Hope Farm Junction,3
11500000,1765,Whitefield Hope Farm Junction,3
11900000,1830,Whitefield Hope Farm Junction,3
8500000,3660,Whitefield Hope Farm Junction,4
8300000,2903,Whitefield Hope Farm Junction,4
8100000,2468,Whitefield Hope Farm Junction,3
8400000,3138,Whitefield Hope Farm Junction,4
4400000,1755,Whitefield Hope Farm Junction,3
2840000,1730,Whitefield Hope Farm Junction,3
18400000,1835,Whitefield Hope Farm Junction,3
10200000,1860,Whitefield Hope Farm Junction,3
10400000,1830,Whitefield Hope Farm Junction,3
2288000,1850,Whitefield Hope Farm Junction,3
2745000,1765,Whitefield Hope Farm Junction,3
4704000,1540,Whitefield Hope Farm Junction,3
5883000,1760,Whitefield Hope Farm Junction,3
16000000,1195,Whitefield Hope Farm Junction,2
3232000,7180,Whitefield Hope Farm Junction,5
3796000,7350,Whitefield Hope Farm Junction,5
7248000,1470,Whitefield Hope Farm Junction,3
7433000,1200,Whitefield Hope Farm Junction,2
31000000,1555,Whitefield Hope Farm Junction,3
7263000,3200,Whitefield Road,4
7700000,1362,Yelahanka,2
7700000,1362,Yelahanka,2
7700000,1362,Yelahanka,2
6900000,1273,Yelahanka,2
9700000,1705,Yelahanka,3
7300000,1304,Yelahanka,2
9000000,1885,Yelahanka,3
6900000,1440,Yelahanka,3
29600000,4237,Yelahanka,4
19500000,2795,Yelahanka,3
7500000,1273,Yelahanka,2
21800000,3122,Yelahanka,4
9900000,1705,Yelahanka,3
8673000,1599,Yelahanka,3
7456000,1365,Yelahanka,3
6687000,1217,Yelahanka,2
6448000,1171,Yelahanka,2
9900000,1545,Yelahanka,3
10100000,1560,Yelahanka,3
10600000,1635,Yelahanka,3
10600000,1635,Yelahanka,3
10600000,1635,Yelahanka,3
9200000,1475,Yelahanka,3
10100000,1560,Yelahanka,3
10300000,1620,Yelahanka,3
6600000,1475,Yelahanka,3
2800000,1140,Yelahanka,2
7145999,1362,Yelahanka,2
9899000,1273,Yelahanka,2
7320000,1705,Yelahanka,3
8954000,1304,Yelahanka,2
6695999,1505,Yelahanka,3
8737000,1440,Yelahanka,3
7816000,1879,Yelahanka,3
6742000,1681,Yelahanka,3
8760000,1450,Yelahanka,3
8002000,1884,Yelahanka,3
4000000,1721,Yelahanka,3
4507000,1372,Yelahanka,3
5313000,1113,Yelahanka,2
5593000,1312,Yelahanka,3
4264000,1381,Yelahanka,3
5872000,1053,Yelahanka,2
4511000,1450,Yelahanka,3
4463000,1114,Yelahanka,2
5690000,1102,Yelahanka,2
4637000,1405,Yelahanka,3
4353000,1145,Yelahanka,2
4410000,1075,Yelahanka,2
5475000,1089,Yelahanka,2
4649000,1352,Yelahanka,3
4382000,1148,Yelahanka,2
4305000,1082,Yelahanka,2
5621000,1063,Yelahanka,2
4301000,1388,Yelahanka,3
5641000,1062,Yelahanka,2
4280000,1393,Yelahanka,3
4855000,1057,Yelahanka,2
11200000,1199,Yelahanka,2
9500000,2661,Yelahanka,3
5200000,1892,Yelahanka,3
9505000,1545,Yelahanka,3
13899999,2686,Yelahanka,3
14500000,2796,Yelahanka,3
13700000,2798,Yelahanka,3
5305000,2671,Yelahanka,3
8900000,1304,Yelahanka,2
7145999,1362,Yelahanka,2
9899000,1273,Yelahanka,2
7134999,1705,Yelahanka,3
16700000,2686,Yelahanka,3
16700000,2796,Yelahanka,3
20700000,2798,Yelahanka,3
15900000,3450,Yelahanka,4
11299999,2661,Yelahanka,3
16000000,1892,Yelahanka,3
9899000,2671,Yelahanka,3
9899000,1705,Yelahanka,3
8000000,1705,Yelahanka,3
6310000,1545,Yelahanka,3
9200000,3450,Yelahanka,4
7150000,1400,Yelahanka,3
21500000,1530,Yelahanka,3
8100000,1040,Yelahanka,2
7125000,1365,Yelahanka,3
